Year,Month,Total_Tax_Revene,Total grants,other_revenue,Date,Agriculture,Human capital development,General total expenditure,Total Central Gov't spending,Total Local Gov't spending,Core Inflation,Purchasing Managers Index,Composite Economic Activity Index,Exchange_rate,Fiscal Balance,Fiscal_Balance,revenue_growth_rate,expenditure_growth_rate,revenue_expenditure_ratio,tax_share,grant_share,health_expenditure_share,agriculture_expenditure_share,Agriculture_share,Human capital development_share
1998,6,289.419908333333,203.502158333333,0.18775,1998-06-01,,,150.624408333333,118.029052275167,27.5853960581667,,,,,43.88638,138.7955,85.08989923025727,41.72546852663708,1.9214675200107307,1.0,0.7031380788738066,,,,
1998,7,189.886596701333,111.057175967333,2.873684,1998-07-01,,,85.9651534798244,62.7680373000744,18.21324747175,,,,,18.298275887509,103.9214432215086,-34.39062371527142,-42.927474749256554,2.2088787027629566,1.0,0.5848605320048552,,,,
1998,8,174.797972709333,100.607128117333,0.0649859999999989,1998-08-01,,,119.564207575824,91.2073261880743,22.02861747175,,,,,-20.647351458491,55.23376513350901,-7.946123767615065,39.08450428566401,1.4619590281521453,1.0,0.5755623280862071,,,,
1998,9,173.075088149333,100.371035341333,0.226201,1998-09-01,,,121.071744819824,90.5053801880744,22.47369747175,,,,,-32.183343078491,52.00334332950899,-0.9856433305808099,1.2608599802277576,1.4295250176405658,1.0,0.579927685807276,,,,
1998,10,171.1328029113333,98.4968704723333,0.024045,1998-10-01,,,110.094184006491,82.402146854741,22.47656747175,,,,,-13.766117867491,61.038618904842295,-1.1222211461905163,-9.066988197510106,1.5544218294151082,1.0,0.5755580975516782,,,,
1998,11,170.368185249333,100.538506191333,0.103632,1998-11-01,,,128.620249726491,101.809702854741,23.49815747175,,,,,-36.3165298684911,41.747935522842,-0.4467978371139325,16.827469940562658,1.3245829145225447,1.0,0.5901248877200599,,,,
1998,12,208.858304679333,118.463655006333,0.0791700000000003,1998-12-01,,,130.114385126491,98.440842854741,25.77306747175,,,,,-35.650921634691,78.74391955284202,22.59231638446455,1.161664203869317,1.6051899601745874,1.0,0.5671962873978802,,,,
1999,1,195.606643173333,114.297802348333,0.197726,1999-01-01,,,107.681469099824,82.2979111880744,21.53599747175,,,,,-0.549146751491037,87.925174073509,-6.3448094756613616,-17.240919214934447,1.8165302238958096,1.0,0.5843247473300293,,,,
1999,2,180.10845143133298,105.373959312333,0.046486,1999-02-01,,,118.217438659824,84.1675071880744,26.03019747175,,,,,-22.279905305491,61.89101277150898,-7.923141816950762,9.784385046077727,1.5235353893058297,1.0,0.585058382740619,,,,
1999,3,253.644195363333,171.098145288333,0.364456,1999-03-01,,,127.601073799824,90.1073611880744,28.75910747175,,,,,32.734921836509,126.04312156350902,40.82859152227836,7.9376065378998995,1.987790445723372,1.0,0.6745596722339464,,,,
1999,4,198.360657997333,116.899348415333,3.91698307,1999-04-01,,,116.570444259824,91.4131871880744,20.53144747175,,,,,-16.688147224491,81.79021373750899,-21.79570373641274,-8.64462124927291,1.701637660016176,1.0,0.5893272869507458,,,,
1999,5,172.3974672233333,98.9976492783333,2.239786,1999-05-01,,,123.841463359824,99.5903271880744,20.58171747175,,,,,-37.2495209314911,48.556003863509304,-13.088881150186937,6.237446503844168,1.3920819614544508,1.0,0.5742407407301768,,,,
1999,6,220.016883209333,121.393494271333,4.963173,1999-06-01,,,175.759278659824,144.428189188074,25.22078747175,,,,,-61.5597181884911,44.25760454950901,27.621876790284183,41.922805086008765,1.2518080688938653,1.0,0.5517462682890307,,,,
1999,7,197.584468688,117.854358694,0.308909,1999-07-01,,,103.497545633333,70.9326053333333,27.159553,,,,,10.6765030606667,94.08692305466698,-10.195769612820992,-41.11403595729991,1.9090739541592068,1.0,0.5964758236139525,,,,
1999,8,180.59279,106.183561,2.798898,1999-08-01,,,136.135451333333,97.3757463333333,27.183903,,,,,-41.0991573333333,44.457338666667,-8.59970361072816,31.534956215897413,1.3265669466053442,1.0,0.5879723160597939,,,,
1999,9,188.842813,111.7371662,0.114471,1999-09-01,,,126.487323633333,90.4638123333333,24.129633,,,,,-20.6274434333334,62.355489366667,4.568301425544186,-7.087152982933286,1.492978170266499,1.0,0.5916940360340851,,,,
1999,10,183.498733636,109.285461818,0.465869,1999-10-01,,,115.491363333333,81.1163693333333,27.507063,,,,,-11.0746975153333,68.007370302667,-2.8299087898039366,-8.693329880135325,1.588852433115566,1.0,0.5955652099201172,,,,
1999,11,217.40352625,140.749168025,0.42936,1999-11-01,,,152.014923333333,118.443874333333,28.253263,,,,,-18.0020983083333,65.388602916667,18.476853732002184,31.624494633927846,1.4301459454298784,1.0,0.6474097750518892,,,,
1999,12,270.626515234,169.623331617,0.205312,1999-12-01,,,149.550083833333,111.155974333333,30.473643,,,,,-1.82692421633334,121.07643140066702,24.481198581294873,-1.6214457409521543,1.8096045705704946,1.0,0.626780164058697,,,,
2000,1,185.05588999399998,107.852599997,0.527764,2000-01-01,,,121.514856833333,90.9498503333334,24.054163,,,,1525.8319047619,-24.8120088363333,63.541033160666984,-31.61945353581134,-18.74637999617842,1.5229075260140281,1.0,0.5828109551146785,,,,
2000,2,182.22661609399998,106.511798897,1.517487,2000-02-01,,,137.894155233333,102.684472333333,26.767453,,,,1519.42619047619,-45.7780333363333,44.33246086066697,-1.528875357650994,13.479255810230262,1.3214963011713678,1.0,0.5845018756319156,,,,
2000,3,214.485789,128.641635,0.358299,2000-03-01,,,145.143624499333,108.153098499333,28.355593,,,,1513.45554347826,-22.5221984993333,69.34216450066702,17.7027777815725,5.257270878329123,1.4777486075593054,1.0,0.599767637752448,,,,
2000,4,298.83664196800004,199.982882084,21.275998,2000-04-01,,,139.989774333333,101.945388333333,27.198233,,,,1526.2005,59.6193177506667,158.84686763466703,39.327012461417674,-3.5508622468110373,2.13470336237869,1.0,0.6692046891137752,,,,
2000,5,222.776713134,135.200098567,0.527981,2000-05-01,,,161.159412833333,126.553262833333,27.924753,,,,1577.76119565217,-45.9114717663333,61.61730030066701,-25.452008941441882,15.122274895302311,1.3823375825052804,1.0,0.6068861357411143,,,,
2000,6,245.19103690288003,143.24102634388,3.723192,2000-06-01,,,262.528604075333,227.222756275333,30.051353,,,,1566.38704545455,-638.127246789453,-17.337567172452992,10.061340547473563,62.89995071329373,0.9339593213717848,1.0,0.5842017234937412,,,,
2000,7,220.29371075543,135.35712775543,0.858979,2000-07-01,,,113.6262753135,75.846911245111,33.3445022683889,,,,1596.41452380952,21.3560794419302,106.66743544193,-10.154256232992665,-56.71851617323392,1.9387567721253711,1.0,0.6144393650243762,,,,
2000,8,260.28386775543,168.28672975543,4.690457,2000-08-01,,,161.9196915135,109.517634945108,41.829579568392,,,,1676.30043478261,2.36421124193015,98.36417624192998,18.153108803181883,42.501979464482396,1.6074874236882357,1.0,0.6465507494054796,,,,
2000,9,233.95923793743,152.50645634643,0.804496,2000-09-01,,,170.9082565135,121.840946945108,29.045979568392,,,,1770.50666666667,-21.4240011670698,63.05098142393001,-10.113815368202284,5.551248841930123,1.368917117933092,1.0,0.6518505432438462,,,,
2000,10,228.66688455543,140.03899855543,0.602956,2000-10-01,,,154.4923583135,102.693381149201,43.4903983642992,,,,1826.59404761905,-16.2905017580698,74.17452624192998,-2.262083527308889,-9.605093712194822,1.4801177679702,1.0,0.6124148620281913,,,,
2000,11,227.34290815543,139.36349515543,0.233555,2000-11-01,,,155.3608634135,102.686573404694,46.8560188088058,,,,1850.26159090909,-19.8247772580698,71.98204474193,-0.5789978739484059,0.5621670285060887,1.4633216059719398,1.0,0.6130100836932633,,,,
2000,12,426.84388067543,333.23656031543,0.23335606,2000-12-01,,,192.6939685135,163.601393353699,24.8001631598007,,,,1782.58407894737,129.18661580193,234.14991216193,87.7533300416853,24.029928953623436,2.2151387714324104,1.0,0.7806989285827935,,,,
2001,1,238.17879555543,140.69382755543,0.091913,2001-01-01,,,145.8299765135,102.100466798361,38.8698477151385,,,,1831.29034090909,-15.4709029580698,92.34881904193003,-44.2000210525356,-24.320424952334076,1.6332636214432976,1.0,0.5907067723108337,,,,
2001,2,207.01303765543003,125.82832565543,0.221204,2001-02-01,,,178.6416148075,113.932608292361,51.9707077151385,,,,1740.774375,-61.8443581520698,28.371422847930035,-13.085026241451015,22.499927023551656,1.1588175458361278,1.0,0.6078280241695178,,,,
2001,3,214.53714275543,131.54971975543,0.027541,2001-03-01,,,184.1547265135,126.450471610871,38.9823249026287,,,,1751.39159090909,-63.6063227580698,30.382416241930002,3.6346044602870498,3.086129573974583,1.1649830923003908,1.0,0.6131792288545357,,,,
2001,4,205.96432275542998,120.44979675543,0.169471,2001-04-01,,,153.1924107535,114.4497030484,32.0207164650995,,,,1772.81172619048,-35.4028279980698,52.77191200192996,-3.995960741293625,-16.81320721232219,1.3444812425260713,1.0,0.5848090346135179,,,,
2001,5,230.52221075543,132.72874075543,0.134466,2001-05-01,,,193.757024176833,145.046286587813,37.8391865090206,,,,1782.24989130435,-82.7407404214031,36.765186578596996,11.923369868849075,26.47951894210021,1.1897489225734759,1.0,0.5757741968570964,,,,
2001,6,257.80937992209397,147.904214922094,0.247399,2001-06-01,,,230.653013296833,194.219896315938,27.6002357808955,,,,1763.5475,-107.599868374739,27.156366625260972,11.83711065291404,19.04240079901658,1.1177368820684461,1.0,0.5736960189997291,,,,
2001,7,247.126054352,150.711818801,1.030426,2001-07-01,,,131.458309223333,84.680734895815,35.7731643275183,,,,1726.07340909091,19.0630055776666,115.66774512866701,-4.143885522443869,-43.00602999096479,1.8798815823209807,1.0,0.6098580710001947,,,,
2001,8,248.72616686,154.924215055,1.304585,2001-08-01,,,196.706797423333,126.64570720868,53.9215502146538,,,,1751.61282608696,-48.9836453683333,52.019369436667006,0.6474883889502125,49.63435828856593,1.2644513057915128,1.0,0.6228705930333492,,,,
2001,9,248.445171036,148.301647143,9.450362,2001-09-01,,,168.391733423333,117.349199262376,36.0940431609572,,,,1752.484,-23.5090172803334,80.05343761266701,-0.11297396954546013,-14.394552893392454,1.4754000447956344,1.0,0.5969190164759166,,,,
2001,10,282.034979212,169.198367106,16.390091,2001-10-01,,,192.454886273333,127.922201986037,52.6921051872968,,,,1737.24369565217,-26.3760621673333,89.58009293866701,13.520008473472323,14.289984645211629,1.4654602160188408,1.0,0.5999197956889489,,,,
2001,11,256.91754459400005,156.197464797,2.231417,2001-11-01,,,205.186397613333,111.581876357147,78.7971396561867,,,,1735.56227272727,-72.7899068163333,51.731146980667035,-8.905787036834067,6.615322471947094,1.2521178186389952,1.0,0.6079672956700357,,,,
2001,12,413.27733951,294.654677255,2.4527467,2001-12-01,,,152.550802133333,103.719236529826,39.8792556035075,,,,1714.2894047619,132.399406121667,260.726537376667,60.85991330918687,-25.652575459309958,2.7091128576878005,1.0,0.7129708045554971,,,,
2002,1,238.887971104,138.549181802,1.912587,2002-01-01,,,183.052562006667,128.975474322106,41.7298476845611,,,,1738.47,-49.7540222046667,55.83540909733301,-42.196692567940886,19.99449327488605,1.3050239149086558,1.0,0.5799755473735533,,,,
2002,2,222.86383425200003,131.405233376,1.612624,2002-02-01,,,192.273687006667,120.725353484213,58.0714635224539,,,,1743.4565,-65.6071876306666,30.590147245333043,-6.707803987762883,5.037419252107567,1.1590968983929264,1.0,0.5896211640486068,,,,
2002,3,281.88415556399997,180.151939032,1.511131,2002-03-01,,,203.555163006667,141.687901105285,49.6476519013822,,,,1772.06535714286,-27.2099249746667,78.32899255733298,26.48268235628737,5.867405038947848,1.3848047448188159,1.0,0.6390992025484656,,,,
2002,4,245.177168781333,142.244914682333,0.815734,2002-04-01,,,194.92517809,122.039472858932,63.7124052310679,,,,1792.54221590909,-60.1378204076667,50.25199069133299,-13.022011368188767,-4.239629586985383,1.257801435318586,1.0,0.5801719441878271,,,,
2002,5,248.70071935804302,144.536925700043,1.550291,2002-05-01,,,231.53091409,165.224987415252,55.264146674748,,,,1797.60315217391,-116.410001389957,17.169805268043007,1.4371446551177725,18.77937799451366,1.0741577224602017,1.0,0.5811681046726682,,,,
2002,6,288.02592718333295,157.441433883333,1.13800529999999,2002-06-01,,,342.615814156667,305.47787624,29.6543079166667,,,,1797.170375,-207.115259273333,-54.589886973334046,15.81226139063765,47.97843108911426,0.8406673459959677,1.0,0.5466224357750928,,,,
2002,7,265.024558566667,154.846670566667,1.195006,2002-07-01,,,162.836249716667,109.244943468566,42.5026935481003,,,,1803.35695652174,-8.23293715,102.18830885,-7.985867397980884,-52.47264049457818,1.6275525813681313,1.0,0.5842729119298402,,,,
2002,8,312.25400116666697,210.983196166667,2.851347,2002-08-01,,,203.114075386667,128.683271508566,59.4373398781003,,,,1805.71704545455,8.26253278000002,109.13992577999997,17.82077964979212,24.735171523590658,1.5373331492277478,1.0,0.6756781190260994,,,,
2002,9,245.466485066667,141.596787066667,1.49201,2002-09-01,,,195.287614026667,137.546320348566,46.3248568781003,,,,1813.27821428571,-57.29589896,50.17887103999999,-21.38884236886106,-3.8532343684704373,1.256948559129551,1.0,0.5768477396342327,,,,
2002,10,328.619008666667,212.485781666667,1.913381,2002-10-01,,,236.896623957,164.436212691527,58.8202459321396,,,,1827.47836956522,-28.6098378903333,91.72238470966701,33.87530626733681,21.30652788079597,1.3871831652878088,1.0,0.6466022234343749,,,,
2002,11,259.263533866667,149.406325866667,1.251109,2002-11-01,,,220.57388502,138.887598814527,69.2824952721396,,,,1832.8205952381,-74.1498198533334,38.689648846666984,-21.105131769888086,-6.89023704278825,1.1754044856359986,1.0,0.5762720411868762,,,,
2002,12,382.420076266667,243.876281266667,1.981688,2002-12-01,,,195.9130296,147.465467393746,35.8203106729208,,,,1845.61142857143,41.1205064766667,186.50704666666704,47.5024545732438,-11.180315121059758,1.9519889873964107,1.0,0.6377183008995808,,,,
2003,1,285.21208650333296,168.404598285,3.5123311,2003-01-01,,,178.698417893333,104.530216888526,60.6697814381409,,,,1868.55477272727,-17.4561573783333,106.51366860999997,-25.41916489121495,-8.786864121194215,1.5960526672014472,1.0,0.5904539332453291,,,,
2003,2,261.779449866667,148.297734966667,1.9260309,2003-02-01,,,245.275299168333,165.627528112282,64.794734789385,,,,1885.334375,-105.997293188667,16.504150698334,-8.215863823987046,37.256558877169496,1.0672882705853195,1.0,0.5664987646746145,,,,
2003,3,290.726680599333,173.585588383,1.7695943,2003-03-01,,,212.195029853333,156.357299352924,36.1467043337427,,,,1947.3130952381,-40.1409515783334,78.531650746,11.057869801242926,-13.486995807228396,1.3700918480526159,1.0,0.5970748471559381,,,,
2003,4,252.179495366667,142.396258566667,2.0509038,2003-04-01,,,207.961383576667,135.785872598923,55.7192780777435,,,,1977.40056818182,-67.34557501,44.218111789999995,-13.258908729395246,-1.995167502081585,1.2126265512832508,1.0,0.5646623186378574,,,,
2003,5,308.599879566667,181.915578866667,1.6318977,2003-05-01,,,268.169322846667,194.140445768923,55.8785210777435,,,,1997.70965909091,-90.5305727200001,40.43055672000003,22.3731053621014,28.95149966522692,1.1507650326697407,1.0,0.5894868757632411,,,,
2003,6,416.29872514666704,254.123171456667,3.08959569,2003-06-01,,,289.634062056667,217.728922778923,56.4033960777435,,,,1998.91702380952,-46.9564549,126.66466309000003,34.899185875000896,8.004173998035213,1.4373265429851896,1.0,0.6104346617134999,,,,
2003,7,293.677397609042,171.612971301042,1.961703,2003-07-01,,,161.680905759708,95.8238651947322,46.5072193649763,,,,1995.01760869565,10.6372893413333,131.99649184933398,-29.45512924509296,-44.177523661538444,1.8164012393987246,1.0,0.5843587987983391,,,,
2003,8,303.665564257042,187.876047825042,1.191243,2003-08-01,,,221.264538959709,133.912053871672,67.3662823880365,,,,1998.66547619048,-41.7699051346667,82.40102529733298,3.4010675419075875,36.85260972532829,1.3724095405650958,1.0,0.6186939513036509,,,,
2003,9,303.98403478304203,170.975566388042,2.4215558,2003-09-01,,,236.816339659709,169.078326714099,45.1502109456092,,,,1993.0075,-69.7812262716667,67.16769512333303,0.10487541673658285,7.028600594165657,1.283627790294576,1.0,0.5624491645098068,,,,
2003,10,307.913655199042,180.396722096042,1.805199,2003-10-01,,,253.619102959708,157.282567032712,75.0987296269963,,,,1990.39315217391,-72.5689118636666,54.294552239334024,1.2927061839956844,7.095271941177517,1.2140791115721268,1.0,0.5858678855259916,,,,
2003,11,310.526679977042,183.873286985042,2.303936,2003-11-01,,,255.714886159709,169.584342567256,62.3731770924526,,,,1972.6935,-81.4207001746666,54.81179381733301,0.8486225712565076,0.8263506871302173,1.2143472937398718,1.0,0.592133619560922,,,,
2003,12,607.6996798230421,425.969538108042,1.85265,2003-12-01,,,243.903127159709,181.224965247858,41.6732755118509,,,,1941.52795454545,182.058398948333,363.79655266333305,95.69966737414342,-4.619112785097257,2.491561657695013,1.0,0.7009540275421593,,,,
2004,1,313.98894011704203,179.635568155042,1.822313,2004-01-01,,,234.027669359709,142.83366120543,63.5055779542782,,,,1936.06345238095,-54.7041702046666,79.96127075733304,-48.33156071293744,-4.048926274542386,1.3416744309598267,1.0,0.5721079477770182,,,,
2004,2,281.464680435042,158.642215714042,3.2774789,2004-02-01,,,252.780339959709,180.392040147858,51.8326565118509,,,,1865.58325,-100.267569245667,28.684340475332988,-10.358409334378571,8.013014294979136,1.1134753615724429,1.0,0.5636309872657517,,,,
2004,3,364.383564283042,227.024144388042,1.688266,2004-03-01,,,226.088004159709,152.284634647858,47.4709815118509,,,,1926.57347826087,26.7485170283333,138.29556012333302,29.459782918353227,-10.559498339251604,1.611689066110915,1.0,0.623036181213971,,,,
2004,4,319.75606748104207,182.028784237042,1.96219,2004-04-01,,,262.105755959709,158.487015229867,77.0636701298419,,,,1918.17335227273,-82.3269187226667,57.650311521333094,-12.24739565018763,15.930854860639565,1.2199505741880583,1.0,0.5692739020435765,,,,
2004,5,613.994410887042,471.844567440042,4.549465,2004-05-01,,,273.001673259709,173.656967918842,81.9909394408665,,,,1852.34164285714,182.730610180333,340.99273762733304,92.01962787569151,4.157069065539698,2.2490499913637656,1.0,0.7684834895457189,,,,
2004,6,464.876163663042,276.806754328042,2.340596,2004-06-01,,,393.397656643207,314.459534887817,62.92730485539,,,,1818.59306818182,-130.728058650165,71.47850701983504,-24.28658055837476,44.100822513627676,1.1816953045164238,1.0,0.5954419175784649,,,,
2004,7,359.17411470150006,213.5048237135,1.559172755,2004-07-01,,,191.9585576088,120.365132080219,52.7854788565833,,,,1747.65981818182,22.0212003497004,167.21555709270007,-22.737678810772145,-51.204956519886615,1.8711023836378022,1.0,0.5944326580743106,,,,
2004,8,360.097346560069,225.224202026069,1.945572534,2004-08-01,,,237.334721992494,158.551833471219,57.2454984035833,,,,1728.90204545455,-12.0137595004251,122.76262456757502,0.2570429829934273,23.6385212250698,1.5172552230745973,1.0,0.6254536562892963,,,,
2004,9,343.26211864586304,198.427013033863,2.023414618,2004-09-01,,,217.557085911792,152.266740441219,43.0764306655833,,,,1722.87022727273,-21.8800066009289,125.70503273407104,-4.675187994310203,-8.333224871044154,1.5778025211508755,1.0,0.5780626589867796,,,,
2004,10,324.15578248624996,183.47922920825,1.300732839,2004-10-01,,,256.790309322781,152.10532294222,84.18911037425,,,,1734.28404761905,-76.1771339535306,67.36547316346895,-5.566106809276183,18.033530485371575,1.262336508496478,1.0,0.5660217683021984,,,,
2004,11,355.30901340501504,204.686410317015,1.757506447,2004-11-01,,,304.501470154701,206.700830234219,82.3301276595834,,,,1731.67772727273,-111.421759176686,50.80754325031404,9.61057386662123,18.579813606574945,1.1668548372672927,1.0,0.5760799827605103,,,,
2004,12,667.277579044722,456.144321081722,2.181243971,2004-12-01,,,247.660571898435,178.918496486219,49.1185267565833,,,,1737.91,207.279542519286,419.61700714628694,87.80204100369822,-18.666871535099048,2.694323016093054,1.0,0.6835900611777495,,,,
2005,1,331.891941709055,184.641920589055,4.809424146,2005-01-01,,,285.274424511821,174.368308040219,95.6880172465833,,,,1730.46142857143,-112.287435940767,46.61751719723401,-50.261787278362746,15.187662826205273,1.1634128866511912,1.0,0.5563314361844821,,,,
2005,2,321.55959606344203,181.132444922442,2.750114141,2005-02-01,,,288.293276201924,186.78849851022,81.6694952855833,,,,1710.5775,-117.307205769482,33.266319861518014,-3.113165565999365,1.0582272474194188,1.1153905505524795,1.0,0.5632935453952539,,,,
2005,3,420.533930547455,257.829991832455,1.80835304,2005-03-01,,,248.203282579018,172.685175484219,51.7688567145833,,,,1714.05880434783,7.42682570843692,172.33064796843698,30.779468470437376,-13.905975939177473,1.69431252551454,1.0,0.6131015195297309,,,,
2005,4,662.159291477539,500.302809937539,1.582427291,2005-04-01,,,225.153678497136,119.314364562886,83.2462671245833,,,,1779.25619047619,273.755107162403,437.005612980403,57.45680511808735,-9.286583095267453,2.940921489257222,1.0,0.7555626212254241,,,,
2005,5,382.615314991604,222.972187238604,3.463818351,2005-05-01,,,374.977802245122,298.475964693886,58.7908773135833,,,,1774.735,-151.994665562518,7.6375127464820025,-42.21702845280052,66.54304950646932,1.0203679063153968,1.0,0.5827581346122981,,,,
2005,6,480.880714364663,264.672389603663,3.042298901,2005-06-01,,,338.211377955172,264.119461860837,53.5019767479655,,,,1738.06704545455,-90.350603644509,142.669336409491,25.68255778658919,-9.804960205595293,1.4218348219745611,1.0,0.5503909424884023,,,,
2005,7,370.635099602193,209.130348935193,2.110759667,2005-07-01,,,200.710517653172,112.785584876505,71.2841526525,,,,1755.55702380952,10.4467312820215,169.92458194902102,-22.925771707881005,-40.65530294496035,1.8466152343976856,1.0,0.5642486347344196,,,,
2005,8,374.195684805743,214.443904532743,2.459568307,2005-08-01,,,296.459134062636,203.436490377505,69.2431937884999,,,,1816.1247826087,-78.4892731298924,77.73655074310699,0.9606713469316741,47.70483257629663,1.2622167503419974,1.0,0.5730795763827895,,,,
2005,9,448.168814362628,257.421836622628,3.95234574,2005-09-01,,,246.283985013338,161.136183628505,61.9542230675,,,,1849.30295454545,-0.199400435709549,201.88482934929,19.7685683081265,-16.92481130930409,1.819723740211352,1.0,0.5743858750830878,,,,
2005,10,402.731351008524,232.013644473524,2.993641869,2005-10-01,,,289.170893162966,174.586350188505,92.5902630125,,,,1854.85214285714,-71.152317444442,113.56045784555795,-10.138470571345703,17.413600054955026,1.392710540827356,1.0,0.5761002809751787,,,,
2005,11,389.522152590453,222.882961597453,1.647079986,2005-11-01,,,322.768048804416,230.995941241505,73.6814969805,,,,1834.80340909091,-124.935307908963,66.75410378603698,-3.2799031873213647,11.618443085319763,1.2068175708013997,1.0,0.5721958561668612,,,,
2005,12,644.9323815217169,403.485831489717,1.32548272,2005-12-01,,,262.921359806267,186.060327440505,57.8063073085,,,,1816.13452380952,140.47428427745,382.01102171544994,65.57014209145751,-18.541701763799313,2.452947839600913,1.0,0.6256250159709655,,,,
2006,1,513.733087964238,343.089148014238,2.203522182,2006-01-01,,,299.9286808891,218.888104121505,62.4868453635,,,59.9058653361026,1818.66238636364,37.8534996121381,213.80440707513804,-20.343108412065515,14.075433471857046,1.712850823206845,1.0,0.6678354111349766,,,,
2006,2,413.45593132361097,251.264592525611,4.90259900399998,2006-02-01,,,326.678137123465,200.293557192505,104.7164094035,,,59.9058653361026,1816.402875,-81.9139238398539,86.77779420014599,-19.519310511610954,8.91860563486948,1.2656369812937593,1.0,0.6077179536915309,,,,
2006,3,499.4871930551,292.1717083701,16.66799735,2006-03-01,,,265.518095258318,182.029315693505,58.9749367355,,,59.9058653361026,1821.08999999997,28.7514977067815,233.96909779678202,20.807843161440243,-18.7218044046921,1.8811794825853865,1.0,0.5849433427572779,,,,
2006,4,389.374287798608,202.304532778608,11.801370469,2006-04-01,,,285.675966694912,176.155336980505,88.1050808728333,,,60.6295740524743,1827.70875,-86.6969109233047,103.698321103696,-22.045190905294167,7.5919011911345535,1.3629928072123783,1.0,0.5195631532897823,,,,
2006,5,463.25877973233503,254.364400286335,23.353227749,2006-05-01,,,338.540099362657,236.530385420505,83.3369530658333,,,61.178952893165,1835.95413043478,-81.0823852193218,124.71868036967805,18.975185123662186,18.50492825117531,1.368401499865086,1.0,0.5490762645303852,,,,
2006,6,615.541085229932,328.702307414932,9.33408051899999,2006-06-01,,,353.145082168754,279.375772203642,53.2396981505,,,60.9549298840634,1859.80102272727,-30.5225005108216,262.396003061178,32.871973972211336,4.3141072013604065,1.743026071465408,1.0,0.534005471449801,,,,
2006,7,628.903810315059,450.486179730059,1.969295018,2006-07-01,,,189.855090878412,97.9441848340991,74.7844733929167,,,62.4062975955768,1857.71642857143,259.680399969647,439.048719436647,2.1708908480309486,-46.23878386965961,3.312546465861297,1.0,0.7163037850007318,,,,
2006,8,460.047727874787,255.456350793787,10.555807056,2006-08-01,,,341.170420981089,249.733360426979,73.2751273183333,,,62.645720747691,1847.73967391304,-89.972956207302,118.87730689369795,-26.849270058593056,79.70043331605112,1.3484396641181484,1.0,0.555282279023266,,,,
2006,9,458.299942160148,253.345959441148,8.76425094599998,2006-09-01,,,262.651805535533,174.562612882779,67.3814149073333,,,63.0490228727331,1854.67666666667,-7.40463516538529,195.648136624615,-0.379913997774306,-23.01448502474611,1.7448954566510553,1.0,0.5527950936389578,,,,
2006,10,446.349689328751,248.657628154751,4.277389538,2006-10-01,,,367.497266903125,254.319556703419,91.5929530073333,,,63.7815534566764,1843.21321428571,-148.367270831374,78.852422425626,-2.6075178572073865,39.91804326409167,1.2145660104906633,1.0,0.55709152285666,,,,
2006,11,490.997871297605,269.425657442605,17.946493293,2006-11-01,,,392.470488514625,283.040455218099,89.7545905283333,,,63.8726410070271,1818.85136363636,-142.81957767602,98.52738278298,10.002960243122105,6.795484990119149,1.2510440546902637,1.0,0.5487308055543482,,,,
2006,12,862.5913413933471,576.938681658347,9.98363628100001,2006-12-01,,,252.282652142414,174.605778422089,58.4597072683333,,,64.1028818584461,1773.414625,314.808810029932,610.3086892509331,75.68127925151651,-35.719331892386876,3.419146477445515,1.0,0.6688435809318649,,,,
2007,1,457.239007986725,246.403055455725,2.753935031,2007-01-01,,,314.245402391055,216.868937603679,79.0398609153333,,,64.2358079121927,1791.54409090909,-93.9739222953298,142.99360559567003,-46.99239535048601,24.560844640900203,1.4550380196739525,1.0,0.538893338389184,,,,
2007,2,428.978359179128,238.987401945128,3.44677614,2007-02-01,,,303.044213086941,198.862357476079,85.3207580403333,,,65.5265227223099,1751.68275,-71.829469866813,125.934146092187,-6.180716936648045,-3.5644719760052235,1.415563606410321,1.0,0.5571082942329366,,,,
2007,3,530.407087523442,292.921773318442,12.211920544,2007-03-01,,,265.615315525769,177.488581784839,67.1786011083333,,,66.4275532599217,1751.34306818182,82.3599989959729,264.791771997673,23.644252949823176,-12.350969246336984,1.9968994877932176,1.0,0.5522584071908654,,,,
2007,4,467.83066656931896,253.857481115319,1.750344197,2007-04-01,,,421.634329573677,295.048027641949,105.225798403333,,,66.6251399059443,1729.38678571429,-235.800355715359,46.19633699564196,-11.797810102105277,58.73871156076902,1.1095649328230746,1.0,0.5426268503877667,,,,
2007,5,561.557899023442,316.109069171442,17.134217412,2007-05-01,,,365.059278275108,236.987081889769,109.438256770333,,,67.3990660752655,1696.4777173913,-191.171607664666,196.49862074833402,20.034435352740054,-13.418037225710055,1.5382649680259681,1.0,0.5629144736832313,,,,
2007,6,738.5114419158419,407.163672762842,5.34606932,2007-06-01,,,480.688987261918,407.696355638572,53.6243379293658,,,67.9688531833405,1643.57333333333,-72.9834165260759,257.82245465392396,31.511184011501726,31.674228233057434,1.5363602276859352,1.0,0.5513302159633173,,,,
2007,7,485.378412997991,264.753767110991,1.889167716,2007-07-01,,,187.25066402366,67.610064156956,99.8117859520834,,,67.7701243059653,1652.86977272727,67.7444421963307,298.127748974331,-34.27611470191644,-61.04536010066093,2.5921318652128313,1.0,0.5454584712074676,,,,
